,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
525,Hit Me With Your Best Shot,Pat Benatar,0.117,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,0.741,171267,0.58,0vOkmmJEtjuFZDzrQSFzEE,3.31e-05,4,0.212,-9.05,1,0.0304,127.402,4,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,audio_features,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,0.944
526,When the Deal Goes Down,Bob Dylan,0.714,https://api.spotify.com/v1/audio-analysis/5bShFhmCTNCpVX5Nb4weCd,0.562,304187,0.277,5bShFhmCTNCpVX5Nb4weCd,1.15e-05,1,0.0765,-11.901,1,0.0366,94.159,3,https://api.spotify.com/v1/tracks/5bShFhmCTNCpVX5Nb4weCd,audio_features,spotify:track:5bShFhmCTNCpVX5Nb4weCd,0.255
527,The Times They Are A-Changin',Bob Dylan,0.887,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,0.389,192053,0.396,52vA3CYKZqZVdQnzRrdZt6,0.0,7,0.0828,-7.999,1,0.0332,171.86,3,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,audio_features,spotify:track:52vA3CYKZqZVdQnzRrdZt6,0.585
528,One Love / People Get Ready,Bob Marley & The Wailers,0.0912,https://api.spotify.com/v1/audio-analysis/2iSXgduBpKrwJuQcuybkxP,0.719,172933,0.515,2iSXgduBpKrwJuQcuybkxP,0.0,10,0.0791,-9.72,1,0.348,76.518,4,https://api.spotify.com/v1/tracks/2iSXgduBpKrwJuQcuybkxP,audio_features,spotify:track:2iSXgduBpKrwJuQcuybkxP,0.927
529,Electric Love,BØRNS,0.00461,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,0.609,218107,0.804,2GiJYvgVaD2HtM8GqD9EgQ,0.00143,6,0.231,-7.596,0,0.0529,120.049,4,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,audio_features,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,0.577
530,Electric Feel,MGMT,0.0714,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,0.763,229640,0.807,3FtYbEfBqAlGO46NUDQSAt,0.28,1,0.348,-3.714,1,0.035,103.038,3,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,audio_features,spotify:track:3FtYbEfBqAlGO46NUDQSAt,0.559
531,Kids,MGMT,0.00076,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,0.451,302840,0.931,1jJci4qxiYcOHhQR247rEU,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,audio_features,spotify:track:1jJci4qxiYcOHhQR247rEU,0.172
532,Immortal,Kid Cudi,0.147,https://api.spotify.com/v1/audio-analysis/2UHwwSu0sNTru3XUmsQy05,0.587,301840,0.925,2UHwwSu0sNTru3XUmsQy05,1.04e-05,0,0.502,-1.982,1,0.155,84.959,4,https://api.spotify.com/v1/tracks/2UHwwSu0sNTru3XUmsQy05,audio_features,spotify:track:2UHwwSu0sNTru3XUmsQy05,0.561
533,More Than a Feeling,Boston,0.000894,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,0.377,285133,0.682,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,0.0299,108.736,4,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.288
534,Don't,Bryson Tiller,0.222,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,0.765,198293,0.356,3pXF1nA74528Edde4of9CC,0.0,11,0.0963,-5.556,0,0.196,97.001,4,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,audio_features,spotify:track:3pXF1nA74528Edde4of9CC,0.19
535,Telescope,Cage The Elephant,0.273,https://api.spotify.com/v1/audio-analysis/0tkBOcK7oRVXQJY97zzSvr,0.588,228293,0.481,0tkBOcK7oRVXQJY97zzSvr,1.33e-05,0,0.0986,-4.801,1,0.0285,93.568,4,https://api.spotify.com/v1/tracks/0tkBOcK7oRVXQJY97zzSvr,audio_features,spotify:track:0tkBOcK7oRVXQJY97zzSvr,0.176
536,Slide,Calvin Harris,0.498,https://api.spotify.com/v1/audio-analysis/7tr2za8SQg2CI8EDgrdtNl,0.736,230813,0.795,7tr2za8SQg2CI8EDgrdtNl,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,https://api.spotify.com/v1/tracks/7tr2za8SQg2CI8EDgrdtNl,audio_features,spotify:track:7tr2za8SQg2CI8EDgrdtNl,0.511
537,The First Cut Is The Deepest,Yusuf / Cat Stevens,0.0953,https://api.spotify.com/v1/audio-analysis/04SU9LZQel0dTMjJJtBmkK,0.578,183133,0.786,04SU9LZQel0dTMjJJtBmkK,0.00303,7,0.0683,-6.549,1,0.0314,96.326,4,https://api.spotify.com/v1/tracks/04SU9LZQel0dTMjJJtBmkK,audio_features,spotify:track:04SU9LZQel0dTMjJJtBmkK,0.697
538,Wild World,Yusuf / Cat Stevens,0.354,https://api.spotify.com/v1/audio-analysis/6Xz7FeyE8HTP90HecgHV57,0.483,200160,0.503,6Xz7FeyE8HTP90HecgHV57,0.000284,0,0.116,-9.396,1,0.0341,151.862,4,https://api.spotify.com/v1/tracks/6Xz7FeyE8HTP90HecgHV57,audio_features,spotify:track:6Xz7FeyE8HTP90HecgHV57,0.598
539,I Love It (feat. Charli XCX),Icona Pop,0.00952,https://api.spotify.com/v1/audio-analysis/6HZ9VeI5IRFCNQLXhpF4bq,0.711,157153,0.906,6HZ9VeI5IRFCNQLXhpF4bq,1.64e-05,8,0.153,-2.671,1,0.0284,125.916,4,https://api.spotify.com/v1/tracks/6HZ9VeI5IRFCNQLXhpF4bq,audio_features,spotify:track:6HZ9VeI5IRFCNQLXhpF4bq,0.824
540,This Is America,Childish Gambino,0.117,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,0.854,225773,0.463,0b9oOr2ZgvyQu88wzixux9,0.0,5,0.354,-6.159,1,0.137,120.024,4,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,audio_features,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.549
541,IV. Sweatpants,Childish Gambino,0.169,https://api.spotify.com/v1/audio-analysis/2rmq49FcJ4U3wh1Z7C9UxE,0.644,180680,0.479,2rmq49FcJ4U3wh1Z7C9UxE,0.0,4,0.639,-8.352,1,0.177,79.929,4,https://api.spotify.com/v1/tracks/2rmq49FcJ4U3wh1Z7C9UxE,audio_features,spotify:track:2rmq49FcJ4U3wh1Z7C9UxE,0.612
542,Johnny B. Goode,Chuck Berry,0.748,https://api.spotify.com/v1/audio-analysis/4Hbe0lRKsXtDZ2wQIovz7I,0.522,161560,0.806,4Hbe0lRKsXtDZ2wQIovz7I,5.48e-05,10,0.313,-9.097,1,0.0817,168.078,4,https://api.spotify.com/v1/tracks/4Hbe0lRKsXtDZ2wQIovz7I,audio_features,spotify:track:4Hbe0lRKsXtDZ2wQIovz7I,0.969
543,You Never Can Tell,Chuck Berry,0.693,https://api.spotify.com/v1/audio-analysis/3WBkjGPK5489TmmR0GoU8W,0.577,161907,0.845,3WBkjGPK5489TmmR0GoU8W,6.99e-05,7,0.204,-9.352,1,0.166,157.266,4,https://api.spotify.com/v1/tracks/3WBkjGPK5489TmmR0GoU8W,audio_features,spotify:track:3WBkjGPK5489TmmR0GoU8W,0.914
544,Rather Be (feat. Jess Glynne),Clean Bandit,0.162,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,0.799,227833,0.586,3s4U7OHV7gnj42VV72eSZ6,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,audio_features,spotify:track:3s4U7OHV7gnj42VV72eSZ6,0.549
545,Put Your Records On,Corinne Bailey Rae,0.167,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,0.739,215360,0.511,2nGFzvICaeEWjIrBrL2RAx,1.34e-06,9,0.133,-7.844,1,0.0362,96.038,4,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,audio_features,spotify:track:2nGFzvICaeEWjIrBrL2RAx,0.542
546,Doin' it Right,Daft Punk,0.388,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,0.804,251293,0.451,36c4JohayB9qd64eidQMBi,2.17e-05,6,0.0924,-8.207,1,0.0949,178.061,4,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,audio_features,spotify:track:36c4JohayB9qd64eidQMBi,0.19
547,"""Heroes"" - 2017 Remastered Version",David Bowie,0.000671,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,0.49,371413,0.758,7Jh1bpe76CNTCgdgAdBw4Z,0.484,7,0.092,-6.491,1,0.0297,112.114,4,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,audio_features,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,0.435
548,Panda,Desiigner,0.0235,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,0.72,247867,0.748,275a9yzwGB6ncAW4SxY7q3,0.0,10,0.369,-5.522,0,0.393,145.22,4,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,0.246
549,When A Fire Starts To Burn,Disclosure,0.00975,https://api.spotify.com/v1/audio-analysis/7cyUppcNj7ojpzPlB0CPW9,0.867,283706,0.746,7cyUppcNj7ojpzPlB0CPW9,0.000879,7,0.238,-6.969,1,0.208,123.954,4,https://api.spotify.com/v1/tracks/7cyUppcNj7ojpzPlB0CPW9,audio_features,spotify:track:7cyUppcNj7ojpzPlB0CPW9,0.642
550,Cake By The Ocean,DNCE,0.156,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,0.774,219147,0.765,76hfruVvmfQbw0eYn1nmeC,0.0,4,0.0373,-5.439,0,0.0502,119.001,4,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,audio_features,spotify:track:76hfruVvmfQbw0eYn1nmeC,0.917
551,Adore You,Miley Cyrus,0.111,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,0.583,278747,0.655,5AnCLGg35ziFOloEnXK4uu,3.57e-06,0,0.113,-5.407,1,0.0315,119.759,4,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,audio_features,spotify:track:5AnCLGg35ziFOloEnXK4uu,0.201
552,Malibu,Miley Cyrus,0.0767,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,0.573,231907,0.781,1UZOjK1BwmwWU14Erba9CZ,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.343
553,'Till I Collapse,Eminem,0.0757,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,0.572,297893,0.853,4xkOaSrkexMciUUogZKVTS,0.0,1,0.0798,-3.203,1,0.217,171.297,4,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,audio_features,spotify:track:4xkOaSrkexMciUUogZKVTS,0.102
554,Lose Yourself - Soundtrack Version,Eminem,0.00704,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,0.698,326467,0.732,5Z01UMMf7V1o0MzF86s6WJ,0.000647,2,0.359,-4.522,1,0.266,171.431,4,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,audio_features,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,0.0689
555,My Name Is,Eminem,0.0422,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,0.863,268400,0.677,75IN3CtuZwTHTnZvYM4qnJ,0.0,1,0.0889,-6.281,1,0.325,85.527,4,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,audio_features,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,0.819
556,Nights,Frank Ocean,0.42,https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ,0.466,307151,0.548,7eqoqGkKwgOaWNNHx90uEZ,1.01e-06,5,0.113,-9.362,0,0.118,89.815,4,https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ,audio_features,spotify:track:7eqoqGkKwgOaWNNHx90uEZ,0.423
557,Budapest,George Ezra,0.0846,https://api.spotify.com/v1/audio-analysis/7q0aQpiLv5tIsupcgQ3Ny4,0.717,200733,0.455,7q0aQpiLv5tIsupcgQ3Ny4,0.0,5,0.11,-8.303,1,0.0276,127.81,4,https://api.spotify.com/v1/tracks/7q0aQpiLv5tIsupcgQ3Ny4,audio_features,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,0.389
558,Crazy,Gnarls Barkley,0.0172,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,0.835,182066,0.741,2N5zMZX7YeL1tico8oQxa9,0.0577,8,0.0826,-1.609,1,0.0339,111.963,4,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,audio_features,spotify:track:2N5zMZX7YeL1tico8oQxa9,0.612
559,Sign of the Times,Harry Styles,0.0275,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,0.516,340707,0.595,5Ohxk2dO5COHF1krpoPigN,0.0,5,0.109,-4.63,1,0.0313,119.972,4,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,audio_features,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.222
560,Jackie and Wilson,Hozier,0.0579,https://api.spotify.com/v1/audio-analysis/0PywzrV955BnXDC8FHAf0n,0.555,223120,0.727,0PywzrV955BnXDC8FHAf0n,7.52e-06,6,0.0937,-4.202,1,0.0388,82.142,4,https://api.spotify.com/v1/tracks/0PywzrV955BnXDC8FHAf0n,audio_features,spotify:track:0PywzrV955BnXDC8FHAf0n,0.739
561,In a Week,Hozier,0.791,https://api.spotify.com/v1/audio-analysis/5F55SiWwEEytk6vsQXHxQW,0.465,318493,0.269,5F55SiWwEEytk6vsQXHxQW,7.51e-06,0,0.139,-12.14,1,0.0311,131.391,3,https://api.spotify.com/v1/tracks/5F55SiWwEEytk6vsQXHxQW,audio_features,spotify:track:5F55SiWwEEytk6vsQXHxQW,0.184
562,Work Song,Hozier,0.749,https://api.spotify.com/v1/audio-analysis/4Vc3bzFxXdrABa2DxgyCMT,0.531,229720,0.363,4Vc3bzFxXdrABa2DxgyCMT,0.0,10,0.112,-7.672,1,0.0608,121.412,4,https://api.spotify.com/v1/tracks/4Vc3bzFxXdrABa2DxgyCMT,audio_features,spotify:track:4Vc3bzFxXdrABa2DxgyCMT,0.259
563,Cherry Wine - Live,Hozier,0.951,https://api.spotify.com/v1/audio-analysis/0bZ52QzCCKfrfOqs7za6lI,0.415,240147,0.11,0bZ52QzCCKfrfOqs7za6lI,0.00236,1,0.0962,-14.901,1,0.0388,81.876,4,https://api.spotify.com/v1/tracks/0bZ52QzCCKfrfOqs7za6lI,audio_features,spotify:track:0bZ52QzCCKfrfOqs7za6lI,0.234
564,Better Together,Jack Johnson,0.291,https://api.spotify.com/v1/audio-analysis/4VywXu6umkIQ2OS0m1I79y,0.866,207680,0.347,4VywXu6umkIQ2OS0m1I79y,7.01e-06,7,0.109,-9.553,0,0.0685,110.063,4,https://api.spotify.com/v1/tracks/4VywXu6umkIQ2OS0m1I79y,audio_features,spotify:track:4VywXu6umkIQ2OS0m1I79y,0.616
565,Banana Pancakes,Jack Johnson,0.644,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,0.823,191907,0.398,451GvHwY99NKV4zdKPRWmv,5.65e-06,7,0.0937,-8.22,1,0.0951,114.178,4,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,audio_features,spotify:track:451GvHwY99NKV4zdKPRWmv,0.578
566,Put On,Jeezy,0.0027,https://api.spotify.com/v1/audio-analysis/5dANgSy7v091dhiPnEXNrf,0.649,321293,0.785,5dANgSy7v091dhiPnEXNrf,0.0,9,0.0859,-6.031,0,0.0369,137.618,4,https://api.spotify.com/v1/tracks/5dANgSy7v091dhiPnEXNrf,audio_features,spotify:track:5dANgSy7v091dhiPnEXNrf,0.294
567,Soul Survivor,Jeezy,0.00123,https://api.spotify.com/v1/audio-analysis/0Ss50OU9tCozI7JIywkv14,0.671,280013,0.499,0Ss50OU9tCozI7JIywkv14,0.0,10,0.239,-7.766,1,0.0442,84.045,4,https://api.spotify.com/v1/tracks/0Ss50OU9tCozI7JIywkv14,audio_features,spotify:track:0Ss50OU9tCozI7JIywkv14,0.0854
568,Beth,KISS,0.872,https://api.spotify.com/v1/audio-analysis/1cPXOzyeZauSAsT1yy7aBp,0.407,165667,0.217,1cPXOzyeZauSAsT1yy7aBp,0.00147,0,0.178,-13.548,1,0.0343,115.506,4,https://api.spotify.com/v1/tracks/1cPXOzyeZauSAsT1yy7aBp,audio_features,spotify:track:1cPXOzyeZauSAsT1yy7aBp,0.282
569,Fool for Love,Lord Huron,0.598,https://api.spotify.com/v1/audio-analysis/77x96TdWdkIia82QqU35SD,0.619,274707,0.758,77x96TdWdkIia82QqU35SD,0.192,5,0.113,-6.285,1,0.0367,90.993,4,https://api.spotify.com/v1/tracks/77x96TdWdkIia82QqU35SD,audio_features,spotify:track:77x96TdWdkIia82QqU35SD,0.215
570,Money Maker,Ludacris,0.177,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,0.571,230613,0.613,2JpUkUR0OsOlUUfm6iS8ic,0.0,1,0.216,-6.836,1,0.252,83.317,4,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,audio_features,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,0.583
571,Paper Planes,M.I.A.,0.0277,https://api.spotify.com/v1/audio-analysis/1kusepF3AacIEtUTYrw4GV,0.457,203760,0.854,1kusepF3AacIEtUTYrw4GV,9.62e-05,2,0.731,-6.2,1,0.265,172.231,4,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,audio_features,spotify:track:1kusepF3AacIEtUTYrw4GV,0.485
572,We Belong Together,Mariah Carey,0.0358,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,0.838,201400,0.469,3LmvfNUQtglbTrydsdIqFU,0.0,0,0.0928,-7.992,1,0.0835,139.975,4,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,audio_features,spotify:track:3LmvfNUQtglbTrydsdIqFU,0.778
573,coffee,Miguel,0.00558,https://api.spotify.com/v1/audio-analysis/6vMpPxLV0F5Diwcs6awI1Z,0.556,286573,0.618,6vMpPxLV0F5Diwcs6awI1Z,0.000351,10,0.153,-7.471,0,0.0463,80.985,4,https://api.spotify.com/v1/tracks/6vMpPxLV0F5Diwcs6awI1Z,audio_features,spotify:track:6vMpPxLV0F5Diwcs6awI1Z,0.121
574,Criminal,Miguel,0.0183,https://api.spotify.com/v1/audio-analysis/18MC2XdOQYheFq5HAyK7rJ,0.284,274680,0.617,18MC2XdOQYheFq5HAyK7rJ,0.0,7,0.112,-6.865,0,0.0813,153.002,4,https://api.spotify.com/v1/tracks/18MC2XdOQYheFq5HAyK7rJ,audio_features,spotify:track:18MC2XdOQYheFq5HAyK7rJ,0.166
575,Adorn,Miguel,0.0543,https://api.spotify.com/v1/audio-analysis/25cUhiAod71TIQSNicOaW3,0.625,193147,0.576,25cUhiAod71TIQSNicOaW3,4.07e-05,11,0.187,-5.693,0,0.175,179.063,4,https://api.spotify.com/v1/tracks/25cUhiAod71TIQSNicOaW3,audio_features,spotify:track:25cUhiAod71TIQSNicOaW3,0.235
576,Do You...,Miguel,0.462,https://api.spotify.com/v1/audio-analysis/4THgRPmLvhNmM9Lzj8qrvH,0.593,207920,0.589,4THgRPmLvhNmM9Lzj8qrvH,3.88e-06,11,0.0937,-6.401,1,0.0366,148.055,4,https://api.spotify.com/v1/tracks/4THgRPmLvhNmM9Lzj8qrvH,audio_features,spotify:track:4THgRPmLvhNmM9Lzj8qrvH,0.306
577,Your Best American Girl,Mitski,0.0159,https://api.spotify.com/v1/audio-analysis/172rW45GEnGoJUuWfm1drt,0.36,212184,0.257,172rW45GEnGoJUuWfm1drt,0.00512,7,0.226,-9.655,1,0.0315,76.972,4,https://api.spotify.com/v1/tracks/172rW45GEnGoJUuWfm1drt,audio_features,spotify:track:172rW45GEnGoJUuWfm1drt,0.13
578,Float On,Modest Mouse,0.013,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,0.649,208467,0.888,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,0.0293,100.975,4,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,audio_features,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,0.553
579,Everybody Talks,Neon Trees,0.00584,https://api.spotify.com/v1/audio-analysis/3528IXKpbb7OMjdjWYlbfD,0.478,177280,0.915,3528IXKpbb7OMjdjWYlbfD,0.0,8,0.386,-3.858,1,0.0652,154.955,4,https://api.spotify.com/v1/tracks/3528IXKpbb7OMjdjWYlbfD,audio_features,spotify:track:3528IXKpbb7OMjdjWYlbfD,0.703
580,Juicy,The Notorious B.I.G.,0.472,https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX,0.889,302693,0.816,5ByAIlEEnxYdvpnezg7HTX,0.0,9,0.204,-4.67,1,0.247,96.056,4,https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX,audio_features,spotify:track:5ByAIlEEnxYdvpnezg7HTX,0.777
581,Hypnotize - 2014 Remastered Version,The Notorious B.I.G.,0.145,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,0.901,229827,0.697,7KwZNVEaqikRSBSpyhXK2j,0.0,9,0.287,-3.439,1,0.28,93.941,4,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,audio_features,spotify:track:7KwZNVEaqikRSBSpyhXK2j,0.67
582,Big Poppa,The Notorious B.I.G.,0.432,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,0.778,252747,0.578,2g8HN35AnVGIk7B8yMucww,0.0,9,0.138,-7.22,0,0.274,84.487,4,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,audio_features,spotify:track:2g8HN35AnVGIk7B8yMucww,0.758
583,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,0.194,https://api.spotify.com/v1/audio-analysis/6HTJZ0TQJVMSKkUGzAOe2h,0.805,321649,0.858,6HTJZ0TQJVMSKkUGzAOe2h,7.89e-06,0,0.256,-3.067,1,0.105,97.033,4,https://api.spotify.com/v1/tracks/6HTJZ0TQJVMSKkUGzAOe2h,audio_features,spotify:track:6HTJZ0TQJVMSKkUGzAOe2h,0.523
584,Who Shot Ya,The Notorious B.I.G.,0.273,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,0.828,319373,0.686,2KFg8kjYy0rYjWsXGhEQHN,0.0,11,0.524,-5.689,0,0.218,91.713,4,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN,audio_features,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,0.617
585,Little Things,One Direction,0.788,https://api.spotify.com/v1/audio-analysis/7kSLdGdXLey7pzLsWpdg1h,0.707,219640,0.222,7kSLdGdXLey7pzLsWpdg1h,0.0,7,0.205,-11.716,1,0.0329,110.095,4,https://api.spotify.com/v1/tracks/7kSLdGdXLey7pzLsWpdg1h,audio_features,spotify:track:7kSLdGdXLey7pzLsWpdg1h,0.556
586,Night Changes,One Direction,0.859,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,0.672,226600,0.52,5O2P9iiztwhomNh8xkR9lJ,0.0,8,0.115,-7.747,1,0.0353,120.001,4,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,audio_features,spotify:track:5O2P9iiztwhomNh8xkR9lJ,0.37
587,Story of My Life,One Direction,0.225,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,0.6,245493,0.663,4nVBt6MZDDP6tRVdQTgxJg,0.0,3,0.119,-5.802,1,0.0477,121.07,4,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,audio_features,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.286
588,This Is Gospel,Panic! At The Disco,0.00155,https://api.spotify.com/v1/audio-analysis/3yZQk5PC52CCmT4ZaTIKvv,0.572,187187,0.912,3yZQk5PC52CCmT4ZaTIKvv,1.2e-06,7,0.102,-4.875,1,0.0707,156.073,4,https://api.spotify.com/v1/tracks/3yZQk5PC52CCmT4ZaTIKvv,audio_features,spotify:track:3yZQk5PC52CCmT4ZaTIKvv,0.606
589,Collar Full,Panic! At The Disco,0.00156,https://api.spotify.com/v1/audio-analysis/1zN3CZlafjfEiMR9uXQGrW,0.531,198467,0.937,1zN3CZlafjfEiMR9uXQGrW,0.000763,2,0.064,-4.756,1,0.0548,170.021,4,https://api.spotify.com/v1/tracks/1zN3CZlafjfEiMR9uXQGrW,audio_features,spotify:track:1zN3CZlafjfEiMR9uXQGrW,0.618
590,1901,Phoenix,0.0564,https://api.spotify.com/v1/audio-analysis/5JtPGzRgrWxkXX9LoROq3d,0.604,193107,0.825,5JtPGzRgrWxkXX9LoROq3d,5.8e-05,0,0.192,-5.373,1,0.0429,144.085,4,https://api.spotify.com/v1/tracks/5JtPGzRgrWxkXX9LoROq3d,audio_features,spotify:track:5JtPGzRgrWxkXX9LoROq3d,0.707
591,Hey There Delilah,Plain White T's,0.886,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,0.651,232533,0.293,4RCWB3V8V0dignt99LZ8vH,0.0,2,0.112,-10.575,1,0.0279,104.063,4,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,audio_features,spotify:track:4RCWB3V8V0dignt99LZ8vH,0.313
592,Rhythm Of Love,Plain White T's,0.356,https://api.spotify.com/v1/audio-analysis/6MDTpYxPFL0wtFd0pjfKws,0.531,200200,0.542,6MDTpYxPFL0wtFd0pjfKws,0.0,8,0.119,-7.721,1,0.0432,171.878,4,https://api.spotify.com/v1/tracks/6MDTpYxPFL0wtFd0pjfKws,audio_features,spotify:track:6MDTpYxPFL0wtFd0pjfKws,0.726
593,Outside Is The Right Side,Pond,0.0113,https://api.spotify.com/v1/audio-analysis/7EwNC8hEkxTjpXuxG9mVjo,0.376,309528,0.946,7EwNC8hEkxTjpXuxG9mVjo,9.05e-05,8,0.703,-4.629,0,0.279,175.011,4,https://api.spotify.com/v1/tracks/7EwNC8hEkxTjpXuxG9mVjo,audio_features,spotify:track:7EwNC8hEkxTjpXuxG9mVjo,0.615
