,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
206,Part Of Me,Katy Perry,0.000417,https://api.spotify.com/v1/audio-analysis/55yBnJLjMU3ptuY77LM4yc,0.678,216160,0.918,55yBnJLjMU3ptuY77LM4yc,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,https://api.spotify.com/v1/tracks/55yBnJLjMU3ptuY77LM4yc,audio_features,spotify:track:55yBnJLjMU3ptuY77LM4yc,0.769
207,Beat It - Single Version,Michael Jackson,0.0491,https://api.spotify.com/v1/audio-analysis/1OOtq8tRnDM8kG2gqUPjAj,0.779,258040,0.867,1OOtq8tRnDM8kG2gqUPjAj,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,https://api.spotify.com/v1/tracks/1OOtq8tRnDM8kG2gqUPjAj,audio_features,spotify:track:1OOtq8tRnDM8kG2gqUPjAj,0.915
208,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,0.126,https://api.spotify.com/v1/audio-analysis/46eu3SBuFCXWsPT39Yg3tJ,0.878,365467,0.821,46eu3SBuFCXWsPT39Yg3tJ,0.0461,11,0.183,-9.875,1,0.089,118.881,4,https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ,audio_features,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,0.947
209,Mine,Bazzi,0.0161,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,0.71,131064,0.789,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,4,0.451,-3.874,1,0.0722,142.929,4,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,audio_features,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.717
210,Come Together - Remastered 2009,The Beatles,0.0302,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,0.533,259947,0.376,2EqlS6tkEnglzr7tkKAAYD,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,audio_features,spotify:track:2EqlS6tkEnglzr7tkKAAYD,0.187
211,Hey Jude - Remastered 2015,The Beatles,0.0112,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,0.386,425653,0.607,0aym2LBJBk9DAYuHHutrIl,1.38e-05,10,0.088,-7.7,1,0.0261,147.207,4,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,audio_features,spotify:track:0aym2LBJBk9DAYuHHutrIl,0.532
212,I Want To Hold Your Hand - Remastered 2015,The Beatles,0.386,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,0.49,145747,0.715,4pbG9SUmWIvsROVLF0zF9s,0.0,7,0.311,-5.549,1,0.0476,130.726,4,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,audio_features,spotify:track:4pbG9SUmWIvsROVLF0zF9s,0.866
213,While My Guitar Gently Weeps - Remastered,The Beatles,0.0205,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,0.453,285000,0.654,389QX9Q1eUOEZ19vtzzI9O,0.00395,4,0.172,-8.855,0,0.0317,115.0,4,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,audio_features,spotify:track:389QX9Q1eUOEZ19vtzzI9O,0.702
214,Would You Ever,Skrillex,0.0079,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r,0.653,234286,0.91,57p8CBvPOxrvyCbn6ttl5r,0.0,10,0.318,-3.36,1,0.0566,126.047,4,https://api.spotify.com/v1/tracks/57p8CBvPOxrvyCbn6ttl5r,audio_features,spotify:track:57p8CBvPOxrvyCbn6ttl5r,0.0921
215,Purple Lamborghini (with Rick Ross),Skrillex,0.0019,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,0.457,215510,0.899,6JyuJFedEvPmdWQW0PkbGJ,0.0,10,0.831,-2.591,0,0.132,147.268,4,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,audio_features,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0.298
216,Bangarang (feat. Sirah),Skrillex,0.0145,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,0.716,215253,0.972,6VRhkROS2SZHGlp0pxndbJ,3.22e-05,7,0.317,-2.302,1,0.196,110.026,4,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,audio_features,spotify:track:6VRhkROS2SZHGlp0pxndbJ,0.576
217,Wild for the Night,A$AP Rocky,0.0452,https://api.spotify.com/v1/audio-analysis/22Mme5vsZ688TMUieIHdx3,0.756,212640,0.857,22Mme5vsZ688TMUieIHdx3,0.0,2,0.121,-4.185,1,0.336,140.016,4,https://api.spotify.com/v1/tracks/22Mme5vsZ688TMUieIHdx3,audio_features,spotify:track:22Mme5vsZ688TMUieIHdx3,0.688
218,Love Yourself,Justin Bieber,0.856,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0.0,4,0.285,-9.954,1,0.453,102.541,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545
219,Baby,Justin Bieber,0.0544,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,0.656,214240,0.841,6epn3r7S14KUqlReYr77hA,0.0,5,0.122,-5.183,0,0.232,65.024,4,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,audio_features,spotify:track:6epn3r7S14KUqlReYr77hA,0.522
220,As Long As You Love Me,Justin Bieber,0.0748,https://api.spotify.com/v1/audio-analysis/0pwYLVXVknPSGUQb39cePC,0.557,229467,0.877,0pwYLVXVknPSGUQb39cePC,0.0,0,0.356,-3.321,0,0.107,139.817,4,https://api.spotify.com/v1/tracks/0pwYLVXVknPSGUQb39cePC,audio_features,spotify:track:0pwYLVXVknPSGUQb39cePC,0.612
221,Confident,Justin Bieber,0.103,https://api.spotify.com/v1/audio-analysis/3JsydWaf2Ev4ehaLUjj3SY,0.733,248133,0.57,3JsydWaf2Ev4ehaLUjj3SY,0.0,5,0.219,-5.469,0,0.114,134.08,4,https://api.spotify.com/v1/tracks/3JsydWaf2Ev4ehaLUjj3SY,audio_features,spotify:track:3JsydWaf2Ev4ehaLUjj3SY,0.883
222,Wagon Wheel,Darius Rucker,0.456,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,0.529,298400,0.663,3xdjjKMcMOFgo1eQrfbogM,0.0,9,0.142,-7.138,1,0.0306,148.102,4,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,audio_features,spotify:track:3xdjjKMcMOFgo1eQrfbogM,0.592
223,Dirt Road Anthem,Jason Aldean,0.347,https://api.spotify.com/v1/audio-analysis/2qYsSHsYkihWx043HVJQRV,0.68,229400,0.741,2qYsSHsYkihWx043HVJQRV,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV,audio_features,spotify:track:2qYsSHsYkihWx043HVJQRV,0.635
224,Chocolate,The 1975,0.00391,https://api.spotify.com/v1/audio-analysis/44Ljlpy44mHvLJxcYUvTK0,0.591,224640,0.94,44Ljlpy44mHvLJxcYUvTK0,0.0,11,0.383,-4.341,1,0.0522,100.043,4,https://api.spotify.com/v1/tracks/44Ljlpy44mHvLJxcYUvTK0,audio_features,spotify:track:44Ljlpy44mHvLJxcYUvTK0,0.676
225,All Eyez On Me,2Pac,0.0293,https://api.spotify.com/v1/audio-analysis/2xTft6GEZeTyWNpdX94rkf,0.872,307773,0.723,2xTft6GEZeTyWNpdX94rkf,0.0,1,0.327,-5.968,1,0.247,93.279,4,https://api.spotify.com/v1/tracks/2xTft6GEZeTyWNpdX94rkf,audio_features,spotify:track:2xTft6GEZeTyWNpdX94rkf,0.843
226,Only God Can Judge Me,2Pac,0.00127,https://api.spotify.com/v1/audio-analysis/13XHuE00ElL5thSxkaEXxK,0.802,296907,0.787,13XHuE00ElL5thSxkaEXxK,0.000181,11,0.0764,-6.009,0,0.205,90.188,4,https://api.spotify.com/v1/tracks/13XHuE00ElL5thSxkaEXxK,audio_features,spotify:track:13XHuE00ElL5thSxkaEXxK,0.806
227,I Get Around,2Pac,0.157,https://api.spotify.com/v1/audio-analysis/4voEoczU7Ijborps9XF1n3,0.849,259000,0.422,4voEoczU7Ijborps9XF1n3,1.19e-05,10,0.255,-13.95,0,0.122,96.216,4,https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3,audio_features,spotify:track:4voEoczU7Ijborps9XF1n3,0.624
228,Pop The Trunk,Yelawolf,0.129,https://api.spotify.com/v1/audio-analysis/25G8NNFBnjXgWCGtyPa1Ax,0.913,228160,0.666,25G8NNFBnjXgWCGtyPa1Ax,0.0,2,0.109,-9.092,1,0.132,120.153,4,https://api.spotify.com/v1/tracks/25G8NNFBnjXgWCGtyPa1Ax,audio_features,spotify:track:25G8NNFBnjXgWCGtyPa1Ax,0.118
229,Ambition (feat. Meek Mill & Rick Ross),Wale,0.398,https://api.spotify.com/v1/audio-analysis/5tZmLjU4vhPlJb12IweZuB,0.42,302547,0.744,5tZmLjU4vhPlJb12IweZuB,8.54e-06,8,0.192,-5.033,1,0.396,161.792,4,https://api.spotify.com/v1/tracks/5tZmLjU4vhPlJb12IweZuB,audio_features,spotify:track:5tZmLjU4vhPlJb12IweZuB,0.324
230,Lotus Flower Bomb (feat. Miguel),Wale,0.611,https://api.spotify.com/v1/audio-analysis/3MAgQuClHcAV8E9CbeBS6f,0.512,213253,0.598,3MAgQuClHcAV8E9CbeBS6f,0.0,9,0.0881,-4.959,0,0.115,70.189,4,https://api.spotify.com/v1/tracks/3MAgQuClHcAV8E9CbeBS6f,audio_features,spotify:track:3MAgQuClHcAV8E9CbeBS6f,0.345
231,Starboy,The Weeknd,0.168,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,0.675,230453,0.595,7MXVkk9YMctZqd1Srtv4MB,3.36e-06,7,0.136,-7.033,1,0.284,185.998,4,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.491
232,Riptide,Vance Joy,0.431,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,0.484,204280,0.731,3JvrhDOgAt6p7K8mDyZwRd,0.0,1,0.151,-6.694,1,0.0379,101.654,4,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,audio_features,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.51
233,Yeah!,Usher,0.0183,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,0.894,250373,0.791,5rb9QrpfcKFHM1EUbSIurX,0.0,2,0.0388,-4.699,1,0.112,105.018,4,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,0.583
234,My Boo,Usher,0.257,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,0.662,223440,0.507,68vgtRHr7iZHpzGpon6Jlo,0.0,5,0.0465,-8.238,1,0.118,86.412,4,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,audio_features,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.676
235,Rack City,Tyga,0.0471,https://api.spotify.com/v1/audio-analysis/0srwKuJPH8yBzzFUJMBQM2,0.927,203200,0.328,0srwKuJPH8yBzzFUJMBQM2,1.54e-05,1,0.12,-10.969,1,0.374,98.95,4,https://api.spotify.com/v1/tracks/0srwKuJPH8yBzzFUJMBQM2,audio_features,spotify:track:0srwKuJPH8yBzzFUJMBQM2,0.22
236,Stressed Out,Twenty One Pilots,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648
237,Ride,Twenty One Pilots,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566
238,Heathens,Twenty One Pilots,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548
239,Heavydirtysoul,Twenty One Pilots,0.00397,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,0.613,234813,0.873,7i9763l5SSfOnqZ35VOcfy,0.00111,7,0.367,-6.376,0,0.0449,129.989,4,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,audio_features,spotify:track:7i9763l5SSfOnqZ35VOcfy,0.392
240,Lane Boy,Twenty One Pilots,0.0573,https://api.spotify.com/v1/audio-analysis/2P61EK6DMGyVyssLWS4fKy,0.616,253093,0.811,2P61EK6DMGyVyssLWS4fKy,1.57e-05,7,0.0566,-4.804,1,0.0626,159.929,4,https://api.spotify.com/v1/tracks/2P61EK6DMGyVyssLWS4fKy,audio_features,spotify:track:2P61EK6DMGyVyssLWS4fKy,0.913
241,Billionaire (feat. Bruno Mars),Travie McCoy,0.297,https://api.spotify.com/v1/audio-analysis/2qPUnoasNe4Ep43emVXEig,0.633,211160,0.673,2qPUnoasNe4Ep43emVXEig,0.0,6,0.206,-6.403,0,0.258,86.776,4,https://api.spotify.com/v1/tracks/2qPUnoasNe4Ep43emVXEig,audio_features,spotify:track:2qPUnoasNe4Ep43emVXEig,0.659
242,"Hey, Soul Sister",Train,0.203,https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf,0.674,216773,0.89,6mghCOaaSvrke0z1EUVUIf,0.0,1,0.0819,-4.446,0,0.0459,97.02,4,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,audio_features,spotify:track:6mghCOaaSvrke0z1EUVUIf,0.737
243,Marry Me,Train,0.829,https://api.spotify.com/v1/audio-analysis/0VZ9xPNa6ROafP6GYYuv2S,0.366,205453,0.269,0VZ9xPNa6ROafP6GYYuv2S,1.67e-05,0,0.108,-8.456,1,0.0287,86.577,4,https://api.spotify.com/v1/tracks/0VZ9xPNa6ROafP6GYYuv2S,audio_features,spotify:track:0VZ9xPNa6ROafP6GYYuv2S,0.492
244,Dynamite,Taio Cruz,0.00622,https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId,0.75,203867,0.78,1DqdF42leyFIzqNDv9CjId,0.0,4,0.0263,-3.155,1,0.0898,119.985,4,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,audio_features,spotify:track:1DqdF42leyFIzqNDv9CjId,0.824
245,Bartender,T-Pain,0.0611,https://api.spotify.com/v1/audio-analysis/5kxddRG1RZaZROadk7iC4D,0.675,238800,0.394,5kxddRG1RZaZROadk7iC4D,0.0,8,0.214,-8.539,1,0.133,104.987,4,https://api.spotify.com/v1/tracks/5kxddRG1RZaZROadk7iC4D,audio_features,spotify:track:5kxddRG1RZaZROadk7iC4D,0.405
246,Best Love Song,T-Pain,0.0452,https://api.spotify.com/v1/audio-analysis/2dYyMKEFQIRXzB6QYZWLIO,0.583,195987,0.712,2dYyMKEFQIRXzB6QYZWLIO,0.0,7,0.174,-6.618,1,0.054,159.901,4,https://api.spotify.com/v1/tracks/2dYyMKEFQIRXzB6QYZWLIO,audio_features,spotify:track:2dYyMKEFQIRXzB6QYZWLIO,0.69
247,Chasing Cars,Snow Patrol,0.193,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,0.557,267933,0.609,11bD1JtSjlIgKgZG2134DZ,7.69e-05,9,0.135,-4.463,1,0.0259,104.01,4,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,audio_features,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.172
248,Hips Don't Lie,Shakira,0.284,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,0.778,218093,0.824,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,0.0712,100.024,4,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,audio_features,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.756
249,Her Diamonds,Rob Thomas,0.0159,https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn,0.555,280000,0.924,3LtwmK1OfN0dGs9jf3qSjn,0.0,7,0.075,-4.93,1,0.0604,87.606,4,https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn,audio_features,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,0.865
250,Stay With Me,Sam Smith,0.603,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,0.43,172724,0.428,5Nm9ERjJZ5oyfXZTECKmRt,0.000118,0,0.11,-6.416,1,0.0407,84.222,4,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,audio_features,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,0.137
251,I'm Not The Only One,Sam Smith,0.531,https://api.spotify.com/v1/audio-analysis/7795WJLVKJoAyVoOtCWqXN,0.678,239317,0.497,7795WJLVKJoAyVoOtCWqXN,1.48e-05,5,0.0776,-5.761,1,0.0376,81.984,4,https://api.spotify.com/v1/tracks/7795WJLVKJoAyVoOtCWqXN,audio_features,spotify:track:7795WJLVKJoAyVoOtCWqXN,0.506
252,Lay Me Down,Sam Smith,0.922,https://api.spotify.com/v1/audio-analysis/64GRDrL1efgXclrhVCeuA0,0.473,219536,0.192,64GRDrL1efgXclrhVCeuA0,0.0,4,0.106,-10.979,1,0.0417,125.152,4,https://api.spotify.com/v1/tracks/64GRDrL1efgXclrhVCeuA0,audio_features,spotify:track:64GRDrL1efgXclrhVCeuA0,0.335
253,Under The Bridge,Red Hot Chili Peppers,0.0576,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,0.559,264307,0.345,3d9DChrdc6BOeFsbrZ3Is0,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,audio_features,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,0.458
254,Californication,Red Hot Chili Peppers,0.0021,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,0.592,329733,0.767,48UPSzbZjgc449aqz8bxox,0.00165,9,0.127,-2.788,0,0.027,96.483,4,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,audio_features,spotify:track:48UPSzbZjgc449aqz8bxox,0.328
255,Dani California,Red Hot Chili Peppers,0.017,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,0.553,283000,0.865,10Nmj3JCNoMeBQ87uw5j8k,1.05e-05,9,0.267,-4.751,0,0.0409,96.161,4,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,audio_features,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.735
256,Bump n' Grind,R. Kelly,0.0984,https://api.spotify.com/v1/audio-analysis/0DBIL8arX0Zo6eAuxNIpik,0.621,256133,0.481,0DBIL8arX0Zo6eAuxNIpik,0.0,11,0.241,-8.016,1,0.0371,65.004,4,https://api.spotify.com/v1/tracks/0DBIL8arX0Zo6eAuxNIpik,audio_features,spotify:track:0DBIL8arX0Zo6eAuxNIpik,0.679
257,I Believe I Can Fly,R. Kelly,0.241,https://api.spotify.com/v1/audio-analysis/2RzJwBCXsS1VnjDm2jKKAa,0.55,320667,0.444,2RzJwBCXsS1VnjDm2jKKAa,0.0,7,0.187,-7.588,1,0.0292,120.179,4,https://api.spotify.com/v1/tracks/2RzJwBCXsS1VnjDm2jKKAa,audio_features,spotify:track:2RzJwBCXsS1VnjDm2jKKAa,0.0438
258,Let England Shake,PJ Harvey,0.428,https://api.spotify.com/v1/audio-analysis/2XwL9kTn9411Ed4p0MLYx3,0.363,189280,0.591,2XwL9kTn9411Ed4p0MLYx3,0.00081,5,0.212,-8.226,1,0.0348,162.31,4,https://api.spotify.com/v1/tracks/2XwL9kTn9411Ed4p0MLYx3,audio_features,spotify:track:2XwL9kTn9411Ed4p0MLYx3,0.139
259,Counting Stars,OneRepublic,0.0649,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,0.663,257840,0.714,6sy3LkhNFjJWlaeSMNwQ62,0.0,1,0.116,-4.944,0,0.038,121.99,4,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,audio_features,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,0.468
260,Apologize,OneRepublic,0.348,https://api.spotify.com/v1/audio-analysis/1NrJYpdAi7uosDRPmSYrsG,0.591,208107,0.718,1NrJYpdAi7uosDRPmSYrsG,0.000118,8,0.107,-6.025,1,0.0368,117.995,4,https://api.spotify.com/v1/tracks/1NrJYpdAi7uosDRPmSYrsG,audio_features,spotify:track:1NrJYpdAi7uosDRPmSYrsG,0.468
261,Shake Senora,Pitbull,0.134,https://api.spotify.com/v1/audio-analysis/1LomM3L6atrf79ZL7nHDp4,0.685,214827,0.944,1LomM3L6atrf79ZL7nHDp4,0.0,5,0.362,-5.19,1,0.34,128.013,4,https://api.spotify.com/v1/tracks/1LomM3L6atrf79ZL7nHDp4,audio_features,spotify:track:1LomM3L6atrf79ZL7nHDp4,0.543
262,Secrets,OneRepublic,0.098,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,0.515,224693,0.767,1NhPKVLsHhFUHIOZ32QnS2,0.0,2,0.121,-6.199,1,0.0352,148.024,4,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.38
263,Troublemaker,Olly Murs,0.02,https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc,0.761,185200,0.856,0gRczqVHrEQQDyizJUtgRc,0.0,0,0.149,-3.65,0,0.0731,106.009,4,https://api.spotify.com/v1/tracks/0gRczqVHrEQQDyizJUtgRc,audio_features,spotify:track:0gRczqVHrEQQDyizJUtgRc,0.967
264,Sangria,Blake Shelton,0.017,https://api.spotify.com/v1/audio-analysis/0p1HtkrNYxv0iDfEKwXSTp,0.646,233480,0.724,0p1HtkrNYxv0iDfEKwXSTp,1.39e-06,9,0.153,-6.96,1,0.0265,115.984,4,https://api.spotify.com/v1/tracks/0p1HtkrNYxv0iDfEKwXSTp,audio_features,spotify:track:0p1HtkrNYxv0iDfEKwXSTp,0.54
265,I Lived It,Blake Shelton,0.476,https://api.spotify.com/v1/audio-analysis/5slddJ629YcePvqD6Uyk8r,0.557,219600,0.571,5slddJ629YcePvqD6Uyk8r,0.00114,10,0.101,-8.106,1,0.0281,80.981,4,https://api.spotify.com/v1/tracks/5slddJ629YcePvqD6Uyk8r,audio_features,spotify:track:5slddJ629YcePvqD6Uyk8r,0.392
266,A Guy With a Girl,Blake Shelton,0.0158,https://api.spotify.com/v1/audio-analysis/5sjIhQzNljMVrDklI91ezp,0.552,189467,0.893,5sjIhQzNljMVrDklI91ezp,0.0,0,0.105,-4.593,1,0.0383,163.948,4,https://api.spotify.com/v1/tracks/5sjIhQzNljMVrDklI91ezp,audio_features,spotify:track:5sjIhQzNljMVrDklI91ezp,0.777
267,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,0.251,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,0.611,288760,0.688,39FwE8edwuyiaa4PrGBkP7,2.35e-06,2,0.248,-6.369,1,0.0529,169.895,4,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,audio_features,spotify:track:39FwE8edwuyiaa4PrGBkP7,0.649
268,"I Like It, I Love It",Tim McGraw,0.0196,https://api.spotify.com/v1/audio-analysis/3IvcWWehbBcBR4YZxlGM9R,0.643,205707,0.961,3IvcWWehbBcBR4YZxlGM9R,0.0,0,0.948,-5.298,1,0.0315,124.027,4,https://api.spotify.com/v1/tracks/3IvcWWehbBcBR4YZxlGM9R,audio_features,spotify:track:3IvcWWehbBcBR4YZxlGM9R,0.96
269,TiK ToK,Kesha,0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,0.755,199693,0.832,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,2,0.291,-2.741,0,0.116,120.032,4,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.735
270,We R Who We R,Kesha,0.00709,https://api.spotify.com/v1/audio-analysis/0Ji2g9AlYLVHAMG5PJoHPU,0.734,204150,0.821,0Ji2g9AlYLVHAMG5PJoHPU,0.00281,8,0.127,-4.893,1,0.0406,119.993,4,https://api.spotify.com/v1/tracks/0Ji2g9AlYLVHAMG5PJoHPU,audio_features,spotify:track:0Ji2g9AlYLVHAMG5PJoHPU,0.648
271,Your Love Is My Drug,Kesha,0.0049,https://api.spotify.com/v1/audio-analysis/4AboqNl74jNDpJhPfqYDmj,0.829,187067,0.607,4AboqNl74jNDpJhPfqYDmj,0.0,1,0.0986,-3.876,1,0.0897,120.044,4,https://api.spotify.com/v1/tracks/4AboqNl74jNDpJhPfqYDmj,audio_features,spotify:track:4AboqNl74jNDpJhPfqYDmj,0.766
272,Why,Jadakiss,0.0164,https://api.spotify.com/v1/audio-analysis/58LflM1owDAzQkYIL7ayCX,0.602,240000,0.938,58LflM1owDAzQkYIL7ayCX,0.0,1,0.0612,-3.378,0,0.238,168.417,4,https://api.spotify.com/v1/tracks/58LflM1owDAzQkYIL7ayCX,audio_features,spotify:track:58LflM1owDAzQkYIL7ayCX,0.562
273,Say Something,A Great Big World,0.857,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,0.407,229400,0.147,6Vc5wAMmXdKIAM7WUoEb7N,2.89e-06,2,0.0913,-8.822,1,0.0355,141.284,3,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,audio_features,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,0.0765
274,Some Nights,fun.,0.0178,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,0.672,277040,0.738,6t6oULCRS6hnI7rm0h5gwl,6.75e-05,0,0.0927,-7.045,1,0.0506,107.938,4,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,audio_features,spotify:track:6t6oULCRS6hnI7rm0h5gwl,0.392
